country,year,vaccine,method,population,urban_poor_vaccinated,urban_nonpoor_vaccinated,rural_vaccinated,total_vaccinated,overall_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage
Global,2032,DTP3,static,130062358.5,27919460.272006996,40210289.34821114,40000162.631260805,108129912.25147894,83.13697636928438,81.37904322723152,88.66413748253808,79.36037822410104
Global,2032,measles1,historical_progress,129417615,30168382.408878807,43449241.99859174,43222189.50224976,116839813.90972032,90.28122942129656,88.37223089577873,96.28335894664319,86.18009490248923
Global,2032,measles1,static,129417615,27315317.46672855,39340188.10802911,39134608.27497286,105790113.84973052,81.74321080614145,80.01474886670746,87.17771078161961,78.02992615479032
Global,2033,DTP1,historical_progress,130369617.5,31897172.884922657,45304921.47964366,44915234.21973629,122117328.5843026,93.67008274324546,92.13757348652283,99,89.85203549425053
Global,2033,DTP1,static,130369617.5,29941543.466449656,43122543.00721963,42161461.8495448,115225548.32321408,88.38374349239314,86.48857914125489,94.2310817078216,84.34316846844288
Global,2033,DTP3,historical_progress,130369617.5,31273089.65464226,45040268.38536439,44036446.48008983,120349804.52009648,92.31430361456455,90.33485840894782,98.42168189508021,88.0940380453598
Global,2033,DTP3,static,130369617.5,28172669.550585527,40574967.5424921,39670664.733359806,108418301.82643744,83.16224585566299,81.37904322723152,88.66413748253808,79.36037822410104
Global,2033,measles1,historical_progress,129738292,30690338.398289226,44200975.77699389,43215859.36205987,118107173.537343,91.03493788660559,89.08292542171573,97.0576752160028,86.87316014562158
Global,2033,measles1,static,129738292,27566222.23561105,39701547.29109781,38816710.582241796,106084480.10895067,81.7680566574367,80.01474886670746,87.17771078161961,78.02992615479032
Global,2034,DTP1,historical_progress,130698170.5,32338891.196467757,45720979.864207335,44753078.3158878,122812949.3765629,93.96684659527264,92.56345489893337,99,90.26735261555339
Global,2034,DTP1,static,130698170.5,30216512.052623935,43518559.48834129,41815964.62626249,115551036.16722772,88.41059957088513,86.48857914125489,94.2310817078216,84.34316846844288
Global,2034,DTP3,historical_progress,130698170.5,31784569.791775648,45720979.864207335,43985965.14909289,121491514.80507588,92.95578839420394,90.97682337124711,99,88.72007861052639
Global,2034,DTP3,static,130698170.5,28431393.65823749,40947588.32844883,39345578.649768814,108724560.63645513,83.18751534204156,81.37904322723152,88.66413748253808,79.36037822410104
Global,2034,measles1,historical_progress,130049707,31202081.613199774,44938000.86784668,43179872.60511809,119319955.08616453,91.74949935578442,89.75489222693247,97.78979683895037,87.52845833666983
Global,2034,measles1,static,130049707,27816051.721017335,40061357.82461207,38494020.51377213,106371430.05940154,81.79290250873194,80.01474886670746,87.17771078161961,78.02992615479032
Global,2035,DTP1,historical_progress,131058169.5,32784660.05395453,46149629.11915502,44585437.07797219,123519726.25108173,94.24801729058312,92.96777346899182,99,90.66164177613337
Global,2035,DTP1,static,131058169.5,30499801.811875463,43926560.32639152,41478148.38818099,115904510.52644798,88.43745564937711,86.48857914125489,94.2310817078216,84.34316846844288
Global,2035,DTP3,historical_progress,131058169.5,32295175.967375476,46149629.11915502,43919764.11058674,122364569.19711724,93.366609394859,91.5797387721895,99,89.30803826645794
Global,2035,DTP3,static,131058169.5,28697947.344202314,41331485.46453439,39027719.77736445,109057152.58610114,83.21278482842014,81.37904322723152,88.66413748253808,79.36037822410104
Global,2035,measles1,historical_progress,130382525,31711161.842485078,45671190.66168879,43125535.1945298,120507887.69870368,92.4264104401289,90.38963022393894,98.48135691142292,88.14745120655387
Global,2035,measles1,static,130382525,28071368.859588068,40429071.81039353,38175605.53996794,106676046.20994954,81.81774836002718,80.01474886670746,87.17771078161961,78.02992615479032
Global,2036,DTP1,historical_progress,131411579.5,33219789.893896785,46569959.36001096,44412248.213380635,124201997.46728837,94.51373915438583,93.35143164589623,99,91.03578303929476
Global,2036,DTP1,static,131411579.5,30777593.62269465,44326642.88467802,41147223.74065366,116251460.24802634,88.46363516087739,86.48857914125489,94.2310817078216,84.34316846844288
Global,2036,DTP3,historical_progress,131411579.5,32790635.17313871,46569959.36001096,43838502.08069504,123199096.61384472,93.75056374985944,92.1454575049303,99,89.85972394397825
Global,2036,DTP3,static,131411579.5,28959327.88722065,41707932.113658816,38716345.35702509,109383605.35790455,83.23741771774729,81.37904322723152,88.66413748253808,79.36037822410104
Global,2036,measles1,historical_progress,130746561.5,32215122.998555508,46334288.642472126,43069087.535056755,121618499.17608438,93.01850678198095,90.98865689560877,99,88.73161859590618
Global,2036,measles1,static,130746561.5,28329739.820172172,40801183.98530826,37874635.59319914,107005559.39867958,81.84196828662266,80.01474886670746,87.17771078161961,78.02992615479032
Global,2037,DTP1,historical_progress,131744292.50000001,33646137.5278903,46984499.80773099,44217263.998191215,124847901.3338125,94.7653207320632,93.71531479178996,99,91.39063980514378
Global,2037,DTP1,static,131744292.50000001,31051559.02046248,44721214.54932755,40807506.70489509,116580280.27468511,88.48981467237763,86.48857914125489,94.2310817078216,84.34316846844288
Global,2037,DTP3,historical_progress,131744292.50000001,33272931.10075594,46984499.80773099,43726801.54612691,123984232.45461383,94.10975618136462,92.67581485595858,99,90.37692540399064
Global,2037,DTP3,static,131744292.50000001,29217108.07240905,42079193.43940348,38396697.98146962,109692999.49328215,83.26205060707441,81.37904322723152,88.66413748253808,79.36037822410104
Global,2037,measles1,historical_progress,131104191.49999999,32710286.56034045,46756217.999534786,42987382.284107,122453886.84398223,93.40196178547217,91.55349634693003,99,89.28244680320745
Global,2037,measles1,static,131104191.49999999,28587716.13227899,41172727.77783637,37569560.25869251,107330004.16880786,81.8661882132181,80.01474886670746,87.17771078161961,78.02992615479032
Global,2038,DTP1,historical_progress,132031090.49999999,34057174.96865673,47384060.28180811,43992836.49709192,125434071.74755676,95.00343538218127,94.06028898706484,99,91.72705667033259
Global,2038,DTP1,static,132031090.49999999,31315624.312076118,45101527.83902429,40451480.23679013,116868632.38789055,88.5159941838779,86.48857914125489,94.2310817078216,84.34316846844288
