country,year,vaccine,method,population,urban_poor_population,urban_nonpoor_population,rural_population,urban_poor_zero_dose,urban_nonpoor_zero_dose,rural_zero_dose,total_zero_dose,overall_zero_dose_percent
Global,2046,DTP1,historical_progress,132633901.00000001,38161894.81849775,50445763.085828364,44026243.09567391,1436505.7354732952,504457.6308582841,2708246.831946281,4649210.19827786,3.5052955264264294
Global,2046,DTP1,static,132633901.00000001,38161894.81849775,50445763.085828364,44026243.09567391,5156214.216598876,2910174.854287328,6893114.711163459,14959503.782049663,11.278793482859003
Global,2046,DTP3,historical_progress,132633901.00000001,38161894.81849775,50445763.085828364,44026243.09567391,1472824.123150395,504457.6308582841,2749106.930200224,4726388.684208903,3.5634846359596275
Global,2046,DTP3,static,132633901.00000001,38161894.81849775,50445763.085828364,44026243.09567391,7106109.937821841,5718462.349294056,9086850.057084927,21911422.344200827,16.52022761827749
Global,2046,measles1,historical_progress,132555519.99999999,38139342.760123394,50415951.78323815,44000225.45663845,1776542.3574423557,504159.51783238194,3090160.5481329653,5370862.423407704,4.051783300618265
Global,2046,measles1,static,132555519.99999999,38139342.760123394,50415951.78323815,44000225.45663845,7622243.431197885,6464479.149846001,9666882.024882216,23753604.605926104,17.91974005000026
Global,2047,DTP1,historical_progress,132357855.5,38303522.93120382,50632979.6340067,43421352.93478948,1361432.197045999,506329.79634006746,2582150.534260798,4449912.527646864,3.362031298283511
Global,2047,DTP1,static,132357855.5,38303522.93120382,50632979.6340067,43421352.93478948,5175350.186960892,2920975.2239811732,6798408.0777228195,14894733.488664884,11.253380792849793
Global,2047,DTP3,historical_progress,132357855.5,38303522.93120382,50632979.6340067,43421352.93478948,1375630.4894578853,506329.79634006746,2597846.6393276053,4479806.925125558,3.384617337748841
Global,2047,DTP3,static,132357855.5,38303522.93120382,50632979.6340067,43421352.93478948,7132482.447466927,5739684.95980549,8962003.015718753,21834170.42299117,16.496316248483772
Global,2047,measles1,historical_progress,132370500.99999999,38307182.45860698,50637817.12054305,43425501.42084996,1668559.6052156913,506378.17120543093,2921780.4713812266,5096718.247802349,3.8503429459727965
Global,2047,measles1,static,132370500.99999999,38307182.45860698,50637817.12054305,43425501.42084996,7655786.616441191,6492927.36507057,9540614.729813315,23689328.711325075,17.89622954688755
Global,2048,DTP1,historical_progress,131983155.99999999,38415514.383466475,50781019.826857425,42786621.78967611,1289217.5494097164,507810.1982685747,2461644.8709645066,4258672.618642798,3.226678879116058
Global,2048,DTP1,static,131983155.99999999,38415514.383466475,50781019.826857425,42786621.78967611,5190481.82340192,2929515.5417463146,6699029.291654095,14819026.65680233,11.227968102840586
Global,2048,DTP3,historical_progress,131983155.99999999,38415514.383466475,50781019.826857425,42786621.78967611,1283756.479959028,507810.1982685747,2455713.2936640633,4247279.971891666,3.2180469846407265
Global,2048,DTP3,static,131983155.99999999,38415514.383466475,50781019.826857425,42786621.78967611,7153336.327381951,5756466.592537634,8830996.90807352,21740799.827993102,16.472404878690053
Global,2048,measles1,historical_progress,132098853,38449189.58795715,50825534.686396845,42824128.725646034,1565877.2216366734,508255.3468639689,2763071.0202313126,4837203.588731955,3.661805896779403
Global,2048,measles1,static,132098853,38449189.58795715,50825534.686396845,42824128.725646034,7684167.097869002,6516997.054278048,9408492.704592085,23609656.856739134,17.872719043774843
Global,2049,DTP1,historical_progress,131520978.99999999,38500646.624797955,50893555.142454274,42126777.23274777,1219936.976074046,508935.5514245432,2346708.183457592,4075580.7109561814,3.0988065493005355
Global,2049,DTP1,static,131520978.99999999,38500646.624797955,50893555.142454274,42126777.23274777,5201984.398814699,2936007.612152942,6595718.541005677,14733710.551973317,11.202555412831378
Global,2049,DTP3,historical_progress,131520978.99999999,38500646.624797955,50893555.142454274,42126777.23274777,1197120.7294942,508935.5514245432,2322362.2986033536,4028418.5795220966,3.0629475313760377
Global,2049,DTP3,static,131520978.99999999,38500646.624797955,50893555.142454274,42126777.23274777,7169188.7652399745,5769223.4411972845,8694807.487214657,21633219.693651915,16.448493508896338
Global,2049,measles1,historical_progress,131728456.5,38561382.318607666,50973840.94679785,42193233.2345945,1468218.3619883,509738.4094679789,2613283.2455934784,4591240.017049758,3.4853820799530566
Global,2049,measles1,static,131728456.5,38561382.318607666,50973840.94679785,42193233.2345945,7706589.096842806,6536013.311915629,9269884.4993219655,23512486.9080804,17.849208540662133
Global,2050,DTP1,historical_progress,131009719.5,38569785.00407132,50984948.35858125,41454986.137347445,1153875.8738835123,509849.48358581297,2237747.7792922263,3901473.1367615517,2.9780028166242674
Global,2050,DTP1,static,131009719.5,38569785.00407132,50984948.35858125,41454986.137347445,5211325.976213237,2941280.0121159013,6490537.340954845,14643143.329283983,11.177142722822166
Global,2050,DTP3,historical_progress,131009719.5,38569785.00407132,50984948.35858125,41454986.137347445,1115840.7378800462,509849.48358581297,2197881.5023713764,3823571.7238372355,2.918540500987208
Global,2050,DTP3,static,131009719.5,38569785.00407132,50984948.35858125,41454986.137347445,7182062.99295786,5779583.650527726,8556152.34599986,21517798.989485446,16.424582139102622
Global,2050,measles1,historical_progress,131270541,38646571.89605027,51086452.054330386,41537517.049619354,1375573.0832169666,510864.52054330433,2472165.4848653115,4358603.088625582,3.320320808783429
Global,2050,measles1,static,131270541,38646571.89605027,51086452.054330386,41537517.049619354,7723614.447834101,6550452.633815472,9125823.169267934,23399890.250917505,17.82569803754942
India,2024,DTP1,historical_progress,22649587,3820679.5153758964,4535115.522316104,14293791.962307999,363378.72588573553,272792.7395589197,859789.0503331445,1495960.5157777998,6.604802620806286
India,2024,DTP1,static,22649587,3820679.5153758964,4535115.522316104,14293791.962307999,383885.0987670511,298073.9591130427,939470.4809564413,1621429.538836535,7.158759843331956
India,2024,DTP3,historical_progress,22649587,3820679.5153758964,4535115.522316104,14293791.962307999,425389.2349115038,349242.20736177126,1100742.7334369104,1875374.1757101854,8.279948661802026
India,2024,DTP3,static,22649587,3820679.5153758964,4535115.522316104,14293791.962307999,457794.65611347766,389193.13251525885,1226660.1902328182,2073647.9788615548,9.155345653152768
India,2024,measles1,historical_progress,22619175.5,3815549.505937673,4529026.242820326,14274599.751241999,354443.6604070351,262012.40827491006,825811.5668710036,1442267.6355529488,6.37630507598718
India,2024,measles1,static,22619175.5,3815549.505937673,4529026.242820326,14274599.751241999,383369.65794770396,297673.7365302836,938209.0581087926,1619252.4525867803,7.158759843331956
India,2025,DTP1,historical_progress,22618462.5,3866251.1519484203,4589208.68442658,14163002.663625,348502.0648326385,252362.40144870285,778829.1205945403,1379693.5868758815,6.099855756667287
India,2025,DTP1,static,22618462.5,3866251.1519484203,4589208.68442658,14163002.663625,388463.9366769611,301629.2738369725,930874.2536109139,1620967.4641248474,7.166567860767935
India,2025,DTP3,historical_progress,22618462.5,3866251.1519484203,4589208.68442658,14163002.663625,400609.0112313425,316602.29213170306,977083.287144387,1694294.5905074326,7.490759332149268
India,2025,DTP3,static,22618462.5,3866251.1519484203,4589208.68442658,14163002.663625,463255.05958602444,393835.2826668563,1215436.1549015387,2072526.4971544195,9.162985756235285
India,2025,measles1,historical_progress,22592569,3861825.087435725,4583954.981834275,14146788.93073,332549.3327456809,232898.08172976563,718759.2412359376,1284206.655711384,5.684199329927393
India,2025,measles1,static,22592569,3861825.087435725,4583954.981834275,14146788.93073,388019.2251522788,301283.97018947225,929808.5935340684,1619111.7888758194,7.166567860767933
India,2026,DTP1,historical_progress,22564369.5,3913937.0195300304,4645811.421555971,14004621.058913996,334812.3264884347,233298.4091346013,703269.1422682208,1271379.877891257,5.634457802560169
India,2026,DTP1,static,22564369.5,3913937.0195300304,4645811.421555971,14004621.058913996,393255.203233784,305349.53231104463,920464.500709454,1619069.2362542828,7.175335593818753
India,2026,DTP3,historical_progress,22564369.5,3913937.0195300304,4645811.421555971,14004621.058913996,378084.63393363246,286646.542003693,864085.0508876883,1528816.2268250138,6.775355397477487
India,2026,DTP3,static,22564369.5,3913937.0195300304,4645811.421555971,14004621.058913996,468968.7906810148,398692.79874641914,1201844.2116385833,2069505.8010660172,9.171564935887162
India,2026,measles1,historical_progress,22565258.5,3914091.222376707,4645994.459081294,14005172.818541996,313341.1565707048,206820.671496958,623453.0136169319,1143614.8416845948,5.0680334182061095
India,2026,measles1,static,22565258.5,3914091.222376707,4645994.459081294,14005172.818541996,393270.69685861917,305361.56259330997,920500.7655357826,1619133.0249877116,7.175335593818753
India,2027,DTP1,historical_progress,22491527.5,3958050.481064108,4698173.741750892,13835303.277184999,321774.6369281275,215202.10620048948,633732.7159091287,1170709.4590377456,5.2051131655586556
India,2027,DTP1,static,22491527.5,3958050.481064108,4698173.741750892,13835303.277184999,397687.5301195683,308791.08611756685,909335.9591541496,1615814.5753912847,7.184103326869572
India,2027,DTP3,historical_progress,22491527.5,3958050.481064108,4698173.741750892,13835303.277184999,357145.6927866312,258809.20503729998,762148.0259016053,1378102.9237255366,6.127209117857987
India,2027,DTP3,static,22491527.5,3958050.481064108,4698173.741750892,13835303.277184999,474254.475301171,403186.412045165,1187313.7509397587,2064754.6382860946,9.18014411553904
India,2027,measles1,historical_progress,22513900,3961987.5851308554,4702847.052269145,13849065.362599999,295776.76292438887,182970.1698802157,538815.2780461961,1017562.2108508006,4.519706540629569
India,2027,measles1,static,22513900,3961987.5851308554,4702847.052269145,13849065.362599999,398083.11304596585,309098.2430491788,910240.4828129441,1617421.8389080889,7.1841033268695735
India,2028,DTP1,historical_progress,22418008.5,4001675.520901384,4749956.309362617,13666376.669735998,309625.7811779863,198223.99595391809,570321.833981244,1078171.6111131483,4.809399599938363
India,2028,DTP1,static,22418008.5,4001675.520901384,4749956.309362617,13666376.669735998,402070.782538216,312194.53523922956,898233.127829548,1612498.4456069935,7.1928710599203916
India,2028,DTP3,historical_progress,22418008.5,4001675.520901384,4749956.309362617,13666376.669735998,337999.9897438417,233205.0528467972,670967.8754745604,1242172.9180651992,5.540960152928834
India,2028,DTP3,static,22418008.5,4001675.520901384,4749956.309362617,13666376.669735998,479481.6371266709,407630.27231715166,1172816.859913557,2059928.7693573795,9.188723295190915
India,2028,measles1,historical_progress,22443321,4006193.8710314953,4755319.554232505,13681807.574736,279811.31637504225,161260.1341600764,463970.94872215635,905042.399257275,4.032568973447713
India,2028,measles1,static,22443321,4006193.8710314953,4755319.554232505,13681807.574736,402524.76651645376,312547.0386372563,899247.3359403259,1614319.141094036,7.1928710599203916
India,2029,DTP1,historical_progress,22323695.5,4041165.318172651,4796830.37766835,13485699.804159,298054.9290599455,182148.09766836613,512087.018229781,992290.0449580927,4.445007973514478
India,2029,DTP1,static,22323695.5,4041165.318172651,4796830.37766835,13485699.804159,406038.5439442076,315275.3694651435,886358.0017434177,1607671.9151527688,7.201638792971213
India,2029,DTP3,historical_progress,22323695.5,4041165.318172651,4796830.37766835,13485699.804159,320245.8831823727,209506.14809159664,589000.8188411896,1118752.850115159,5.011503808207557
India,2029,DTP3,static,22323695.5,4041165.318172651,4796830.37766835,13485699.804159,484213.3132824534,411652.89652327675,1157311.5888921393,2053177.7986978693,9.197302474842793
India,2029,measles1,historical_progress,22371794.5,4049872.47916393,4807165.706975071,13514756.313861001,265543.2301585826,141666.88068737253,398279.0456872823,805489.1565332374,3.6004673497838424
India,2029,measles1,static,22371794.5,4049872.47916393,4807165.706975071,13514756.313861001,406913.40124214796,315954.66694059526,888267.7632130568,1611135.8313958,7.201638792971211
India,2030,DTP1,historical_progress,22229376.5,4080178.091819667,4843138.2228103345,13306060.18537,287314.1498943258,167117.42626557642,459139.18406061066,913570.760220513,4.109745319309846
India,2030,DTP1,static,22229376.5,4080178.091819667,4843138.2228103345,13306060.18537,409958.37611133663,318318.9882377069,874551.0495009643,1602828.4138500078,7.210406526022031
India,2030,DTP3,historical_progress,22229376.5,4080178.091819667,4843138.2228103345,13306060.18537,304095.81997470616,187806.657278903,515980.87231880846,1007883.3495724176,4.534015380829136
India,2030,DTP3,static,22229376.5,4080178.091819667,4843138.2228103345,13306060.18537,488887.8323631284,415626.9287661503,1141895.331992771,2046410.0931220497,9.205881654494672
India,2030,measles1,historical_progress,22279105.5,4089305.796158477,4853972.733651524,13335826.97019,252595.54276722335,123896.14512327917,340392.8378465875,716884.52573709,3.217743754286231
India,2030,measles1,static,22279105.5,4089305.796158477,4853972.733651524,13335826.97019,410875.48775797413,319031.09480381204,876507.4943495471,1606414.0769113332,7.210406526022031
India,2031,DTP1,historical_progress,22145879.5,4126216.9753724174,4897786.0032875845,13121876.521339998,277863.9070070338,153355.60566337671,410861.8302268402,842081.3428972508,3.802428993155367
India,2031,DTP1,static,22145879.5,4126216.9753724174,4897786.0032875845,13121876.521339998,414584.1609458528,321910.75568077207,862445.4363867627,1598940.3530133874,7.220035460833188
India,2031,DTP3,historical_progress,22145879.5,4126216.9753724174,4897786.0032875845,13121876.521339998,289962.34680872195,168271.13044482245,450822.67667904194,909056.1539325863,4.104854602557493
India,2031,DTP3,static,22145879.5,4126216.9753724174,4897786.0032875845,13121876.521339998,494404.22147115495,420316.67498414416,1126089.1156330681,2040810.0120883672,9.21530351543892
India,2031,measles1,historical_progress,22186112.5,4133713.181949815,4906683.9395501865,13145715.378499998,241405.23452722942,108063.90271715583,289518.8125648608,638987.949809246,2.880125798556399
India,2031,measles1,static,22186112.5,4133713.181949815,4906683.9395501865,13145715.378499998,415337.34686232696,322495.57939180615,864012.2636262113,1601845.1898803446,7.220035460833188
India,2032,DTP1,historical_progress,22044227,4168360.092677844,4947809.540902156,12928057.366419999,268891.90485485614,140362.02342832307,366749.82655401144,776003.7548371906,3.5202130464234047
India,2032,DTP1,static,22044227,4168360.092677844,4947809.540902156,12928057.366419999,418818.5162965275,325198.5912016632,849706.5232158268,1593723.6307140174,7.2296643956443445
India,2032,DTP3,historical_progress,22044227,4168360.092677844,4947809.540902156,12928057.366419999,276922.6827430155,150262.74356815603,392619.2697648938,819804.6960760653,3.7189087922024453
India,2032,DTP3,static,22044227,4168360.092677844,4947809.540902156,12928057.366419999,499453.81901440496,424609.579367265,1109456.0037148406,2033519.4020965106,9.224725376383171
India,2032,measles1,historical_progress,22104218,4179703.837700967,4961274.474019034,12963239.68828,231600.6393553193,93867.4314669862,245264.8043163012,570732.8751386066,2.582008895942877
India,2032,measles1,static,22104218,4179703.837700967,4961274.474019034,12963239.68828,419958.28597913624,326083.5842968976,852018.9084055747,1598060.7786816086,7.229664395644346
India,2033,DTP1,historical_progress,21906100.5,4202941.902176208,4988857.867623791,12714300.7302,260160.16797233775,128011.37598419908,326242.03261277283,714413.5765693097,3.2612539898158035
India,2033,DTP1,static,21906100.5,4202941.902176208,4988857.867623791,12714300.7302,422293.14464507054,327896.5240769507,835657.2037373581,1585846.8724593793,7.239293330455501
India,2033,DTP3,historical_progress,21906100.5,4202941.902176208,4988857.867623791,12714300.7302,264683.9131573026,133588.4615024387,340455.4546741866,738727.829333928,3.3722470566312244
India,2033,DTP3,static,21906100.5,4202941.902176208,4988857.867623791,12714300.7302,503597.4190005785,428132.2518951621,1091111.9032311777,2022841.5741269183,9.234147237327422
India,2033,measles1,historical_progress,22004022.5,4221729.384546469,5011158.456453531,12771134.659,222753.06712464194,81032.64348744335,206514.88288503993,510300.5934971252,2.3191241214969907
India,2033,measles1,static,22004022.5,4221729.384546469,5011158.456453531,12771134.659,424180.82836632145,329362.24744614016,839392.6574619664,1592935.733274428,7.239293330455501
India,2034,DTP1,historical_progress,21759993,4235204.8710287735,5027153.749351226,12497634.37962,251992.43605201787,116462.39100204143,289528.51937494427,657983.3464290036,3.023821498605278
India,2034,DTP1,static,21759993,4235204.8710287735,5027153.749351226,12497634.37962,425534.7860689697,330413.5503859942,821416.6410425026,1577364.9774974664,7.24892226526666
India,2034,DTP3,historical_progress,21759993,4235204.8710287735,5027153.749351226,12497634.37962,253529.09457487424,118356.85579700484,294238.20790507324,666124.1582769523,3.06123332979451
India,2034,DTP3,static,21759993,4235204.8710287735,5027153.749351226,12497634.37962,507463.17499283614,431418.7159551388,1072518.097786104,2011399.988734079,9.243569098271673
India,2034,measles1,historical_progress,21867211.5,4256073.09067684,5051924.156413158,12559214.252910001,214590.78620368906,69394.96634919276,172517.68305876257,456503.4356116444,2.087616135288418
India,2034,measles1,static,21867211.5,4256073.09067684,5051924.156413158,12559214.252910001,427631.53313410596,332041.6044599114,825464.025622434,1585137.1632164514,7.24892226526666
India,2035,DTP1,historical_progress,21620386,4267941.35465487,5066011.689265129,12286432.95608,244518.77962007918,105747.38181408416,256465.67687415023,606731.8383083136,2.8062951249266024
India,2035,DTP1,static,21620386,4267941.35465487,5066011.689265129,12286432.95608,428824.0041778206,332967.51840205013,807535.2648845855,1569326.7874644562,7.258551200077816
India,2035,DTP3,historical_progress,21620386,4267941.35465487,5066011.689265129,12286432.95608,243534.46743239003,104533.87552163567,253522.59963341997,601590.9425874457,2.7825171233642436
India,2035,DTP3,static,21620386,4267941.35465487,5066011.689265129,12286432.95608,511385.66762893955,434753.414549643,1054393.2797490025,2000532.3619275852,9.252990959215923
India,2035,measles1,historical_progress,21722481.5,4288095.370710557,5089934.342469442,12344451.78682,207314.48175369986,58956.011826153524,142984.09302821205,409254.5866080654,1.8840139723818636
India,2035,measles1,static,21722481.5,4288095.370710557,5089934.342469442,12344451.78682,430848.99120249884,334539.85320102255,811348.5972014101,1576737.4416049314,7.2585512000778145
India,2036,DTP1,historical_progress,21474689.5,4301964.833528509,5106397.282074491,12066327.384397,237737.002123976,95826.33818333008,226435.95958093263,559999.2998882388,2.6077177967496983
India,2036,DTP1,static,21474689.5,4301964.833528509,5106397.282074491,12066327.384397,432242.53391716216,335621.89258074044,793068.6567350129,1560933.0832329155,7.268710838556783
India,2036,DTP3,historical_progress,21474689.5,4301964.833528509,5106397.282074491,12066327.384397,234643.16678743885,92012.11268084827,217423.01149081372,544078.2909591008,2.533579314192649
India,2036,DTP3,static,21474689.5,4301964.833528509,5106397.282074491,12066327.384397,515462.36831740587,438219.2127849069,1035504.3282976357,1989185.9093999485,9.26293211084588
India,2036,measles1,historical_progress,21584258,4323914.386459762,5132451.222952238,12127892.390588,201118.96028949253,51324.51222952243,121278.92390588012,373722.3964248951,1.7314581600391132
India,2036,measles1,static,21584258,4323914.386459762,5132451.222952238,12127892.390588,434447.9286017979,337334.3079028448,797115.0641634169,1568897.3006680596,7.268710838556783
India,2037,DTP1,historical_progress,21312021,4331686.807331465,5141677.023336534,11838657.169332,231299.81568138386,86527.36850750077,199228.35426563286,517055.5384545175,2.4261215698619925
India,2037,DTP1,static,21312021,4331686.807331465,5141677.023336534,11838657.169332,435228.8673175381,337940.6807356871,778104.8565754339,1551274.4046286591,7.27887047703575
India,2037,DTP3,historical_progress,21312021,4331686.807331465,5141677.023336534,11838657.169332,226464.01063872836,80565.56094104897,185501.35516234193,492530.92674211925,2.311047491657967
India,2037,DTP3,static,21312021,4331686.807331465,5141677.023336534,11838657.169332,519023.6617264395,441246.8386410814,1015966.1966347144,1976236.6970022353,9.272873262475837
India,2037,measles1,historical_progress,21439587,4357614.707799659,5172453.230396341,11909519.061804,195625.73352847586,51724.53230396345,119095.19061804011,366445.4564504794,1.7092001653319133
India,2037,measles1,static,21439587,4357614.707799659,5172453.230396341,11909519.061804,437833.9888913312,339963.47063809604,782762.3090119674,1560559.7685413947,7.278870477035751
India,2038,DTP1,historical_progress,21128094.5,4356074.751477311,5170625.314761687,11601394.433761002,225137.1790566763,77811.46917417334,174586.5326545377,477535.18088538735,2.2601904818505396
India,2038,DTP1,static,21128094.5,4356074.751477311,5170625.314761687,11601394.433761002,437679.2608429507,339843.3294757674,762510.5806206904,1540033.1709394085,7.289030115514716
India,2038,DTP3,historical_progress,21128094.5,4356074.751477311,5170625.314761687,11601394.433761002,218888.69192974627,70108.04078869899,157302.25739735094,446298.9901157962,2.1123485135670714
India,2038,DTP3,static,21128094.5,4356074.751477311,5170625.314761687,11601394.433761002,521945.8305340119,443731.1141055719,995604.8570323095,1961281.8016718933,9.282814414105793
