country,vaccine,year,urban_rate,recent_year,recent_coverage_value,intercept,slope,new_intercept,logit_coverage,model_projected_coverage,projected_coverage,urban non-poor_proportion_of_children_percent,urban poor_proportion_of_children_percent,rural_proportion_of_children_percent,urban non-poor_zero_dose_percent,urban poor_zero_dose_percent,rural_zero_dose_percent,rural_proportion,urban poor_adjusted,urban non-poor_adjusted,avg_projected_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage,method
Global,DTP1,2032,0.6124690410181683,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.4111524847865895,0.9176737924099683,0.9176737924099683,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,38.75309589818316,26.378057693566888,34.86884640824995,91.76737924099683,91.68921228154797,99,89.41479620761424,historical_progress
Global,DTP1,2033,0.6165671148651442,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.472080397876051,0.9221612268321919,0.9221612268321919,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,38.34328851348558,26.55455515079072,35.1021563357237,92.2161226832192,92.13757348652283,99,89.85203549425053,historical_progress
Global,DTP1,2034,0.6206651887121198,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.5330083109655126,0.9264236716838677,0.9264236716838677,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.93348112878802,26.731052608014547,35.33546626319744,92.64236716838677,92.56345489893337,99,90.26735261555339,historical_progress
Global,DTP1,2035,0.6247632625590955,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.593936224054974,0.9304703042843091,0.9304703042843091,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.523673744090445,26.90755006523837,35.56877619067118,93.04703042843092,92.96777346899182,99,90.66164177613337,historical_progress
Global,DTP1,2036,0.628758096407896,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.6548641371444357,0.9343101568190638,0.9343101568190638,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.124190359210395,27.079601141591063,35.79620849919855,93.43101568190639,93.35143164589623,99,91.03578303929476,historical_progress
Global,DTP1,2037,0.6327529302566965,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.715792050233897,0.9379520904574618,0.9379520904574618,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,36.724706974330346,27.25165221794375,36.02364080772591,93.79520904574618,93.71531479178996,99,91.39063980514378,historical_progress
Global,DTP1,2038,0.636747764105497,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.776719963323359,0.9414047733869364,0.9414047733869364,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,36.325223589450296,27.423703294296434,36.251073116253274,94.14047733869364,94.06028898706484,99,91.72705667033259,historical_progress
Global,DTP1,2039,0.6407425979542976,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.83764787641282,0.9446766624650788,0.9446766624650788,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.925740204570246,27.59575437064912,36.478505424780636,94.46766624650787,94.38719919712939,99,92.04585764030223,historical_progress
Global,DTP1,2040,0.6447374318030981,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.8985757895022815,0.9477759881915269,0.9477759881915269,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.52625681969019,27.76780544700181,36.705937733308005,94.77759881915269,94.69686777087789,99,92.34784466499822,historical_progress
Global,DTP1,2041,0.6486267641422082,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,2.9595037025917432,0.9507107427070359,0.9507107427070359,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.137323585779185,27.93531274281541,36.927363671405416,95.07107427070359,94.99009324161959,99,92.63379646954357,historical_progress
Global,DTP1,2042,0.6525160964813184,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.020431615681205,0.9534886705356068,0.9534886705356068,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,34.74839035186817,28.10282003862901,37.148789609502835,95.34886705356068,95.26764940208022,99,92.90446765218553,historical_progress
Global,DTP1,2043,0.6564054288204286,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.0813595287706663,0.9561172617966519,0.9561172617966519,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,34.359457117957135,28.270327334442616,37.370215547600246,95.6117261796652,95.53028462619667,99,93.16058802291359,historical_progress
Global,DTP1,2044,0.6602947611595388,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.1422874418601277,0.9586037476272125,0.9586037476272125,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.970523884046116,28.437834630256216,37.59164148569767,95.86037476272125,95.77872141172871,99,93.4028621574171,historical_progress
Global,DTP1,2045,0.6641840934986489,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.2032153549495894,0.9609550975686478,0.9609550975686478,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.58159065013511,28.60534192606982,37.81306742379508,96.09550975686479,96.0136561191505,99,93.6319691424538,historical_progress
Global,DTP1,2046,0.6680619150629227,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.264143268039051,0.9631780186875275,0.9631780186875275,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.193808493707735,28.77235347130274,38.03383803498953,96.31780186875275,96.23575888381465,99,93.84856249019259,historical_progress
Global,DTP1,2047,0.6719397366271964,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.3250711811285125,0.9652789562162627,0.9652789562162627,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,32.80602633728036,28.93936501653566,38.25460864618398,96.52789562162627,96.44567367996088,99,94.05327020063449,historical_progress
Global,DTP1,2048,0.6758175581914703,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.385999094217974,0.9672640955149792,0.9672640955149792,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,32.41824418085298,29.10637656176859,38.47537925737844,96.72640955149791,96.6440185167361,99,94.24669495277033,historical_progress
Global,DTP1,2049,0.679695379755744,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.4469270073074356,0.9691393651719913,0.9691393651719913,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,32.0304620244256,29.273388107001516,38.696149868572896,96.91393651719913,96.83138574797782,99,94.42941440667968,historical_progress
Global,DTP1,2050,0.6835732013200178,2023,0.865623124528441,2.111923143942063,0.06092791308946154,1.8628012669814356,3.5078549203968974,0.9709104410757609,0.9709104410757609,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,31.642679867998226,29.440399652234436,38.91692047976734,97.09104410757608,97.00834247906305,99,94.60198160028763,historical_progress
Global,DTP3,2023,0.5746723053861721,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.4794150124418233,0.8144842055324014,0.8144842055324014,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,42.53276946138279,24.750213008598205,32.71701753001901,81.44842055324014,81.37904322723152,88.66413748253808,79.36037822410104,historical_progress
Global,DTP3,2024,0.5789847965664253,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.5558584887897877,0.8257582696259711,0.8257582696259711,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,42.10152034335747,24.935945075914805,32.962534580727734,82.5758269625971,82.50548931788035,89.8914236128146,80.45888201890894,historical_progress
Global,DTP3,2025,0.58329728774667855,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.6323019651377524,0.8364847409397271,0.8364847409397271,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,41.670271225332144,25.1216771432314,33.20805163143646,83.64847409397271,83.5772227742059,91.0590992053004,81.50403036517208,historical_progress
Global,DTP3,2026,0.5874924088621862,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.7087454414857168,0.8466734914206547,0.8466734914206547,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,41.25075911378138,25.302354270408966,33.44688661580966,84.66734914206548,84.59522995001959,92.16823891271282,82.4967851494946,historical_progress
Global,DTP3,2027,0.5916875299776939,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.7851889178336815,0.8563364103018751,0.8563364103018751,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,40.83124700223061,25.483031397586533,33.685721600182866,85.63364103018752,85.56069875591501,93.2201369880194,83.43830481550359,historical_progress
Global,DTP3,2028,0.5958826510932016,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.861632394181646,0.8654871034435923,0.8654871034435923,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,40.41173489067984,25.663708524764104,33.924556584556065,86.54871034435922,86.47498861897277,94.21627455491964,84.32991506872472,historical_progress
Global,DTP3,2029,0.6000777722087093,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,1.9380758705296106,0.8741406054055267,0.8741406054055267,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,39.99222277912907,25.844385651941668,34.163391568929264,87.41406054055267,87.33960171452921,95.15828826426694,85.17308082196755,historical_progress
Global,DTP3,2030,0.604272893324217,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.014519346877575,0.882313107617368,0.882313107617368,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,39.572710667578306,26.02506277911923,34.40222655330247,88.23131076173681,88.15615580637603,96.04794070290865,85.96937970924319,historical_progress
Global,DTP3,2031,0.6083709671711927,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.0909628232255395,0.8900217051269624,0.8900217051269624,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,39.162903282880734,26.201560236343063,34.63553648077621,89.00217051269624,88.92635894315086,96.88709282488435,86.7204774098289,historical_progress
Global,DTP3,2032,0.6124690410181683,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.1674062995735044,0.8972841636002883,0.8972841636002883,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,38.75309589818316,26.378057693566888,34.86884640824995,89.72841636002883,89.65198617818169,97.67767858721881,87.42810494559336,historical_progress
Global,DTP3,2033,0.6165671148651442,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.243849775921469,0.9041187075356683,0.9041187075356683,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,38.34328851348558,26.55455515079072,35.1021563357237,90.41187075356683,90.33485840894782,98.42168189508021,88.0940380453598,historical_progress
Global,DTP3,2034,0.6206651887121198,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.3202932522694333,0.9105438300434124,0.9105438300434124,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.93348112878802,26.731052608014547,35.33546626319744,91.05438300434125,90.97682337124711,99,88.72007861052639,historical_progress
Global,DTP3,2035,0.6247632625590955,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.3967367286173977,0.9165781240319596,0.9165781240319596,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.523673744090445,26.90755006523837,35.56877619067118,91.65781240319596,91.5797387721895,99,89.30803826645794,historical_progress
Global,DTP3,2036,0.628758096407896,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.473180204965362,0.9222401342291624,0.9222401342291624,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.124190359210395,27.079601141591063,35.79620849919855,92.22401342291624,92.1454575049303,99,89.85972394397825,historical_progress
Global,DTP3,2037,0.6327529302566965,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.549623681313327,0.9275482291461101,0.9275482291461101,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,36.724706974330346,27.25165221794375,36.02364080772591,92.75482291461101,92.67581485595858,99,90.37692540399064,historical_progress
Global,DTP3,2038,0.636747764105497,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.6260671576612915,0.9325204918522272,0.9325204918522272,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,36.325223589450296,27.423703294296434,36.251073116253274,93.25204918522272,93.17261759191067,99,90.86140459500099,historical_progress
Global,DTP3,2039,0.6407425979542976,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.702510634009256,0.937174628264579,0.937174628264579,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.925740204570246,27.59575437064912,36.478505424780636,93.7174628264579,93.6376347963126,99,91.3148867171612,historical_progress
Global,DTP3,2040,0.6447374318030981,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.7789541103572204,0.9415278915511368,0.9415278915511368,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.52625681969019,27.76780544700181,36.705937733308005,94.15278915511368,94.07259031634597,99,91.73905285639835,historical_progress
Global,DTP3,2041,0.6486267641422082,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.855397586705185,0.9455970211970793,0.9455970211970793,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.137323585779185,27.93531274281541,36.927363671405416,94.55970211970794,94.4791566746683,99,92.13553404725683,historical_progress
Global,DTP3,2042,0.6525160964813184,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,2.9318410630531497,0.949398195275394,0.949398195275394,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,34.74839035186817,28.10282003862901,37.148789609502835,94.9398195275394,94.85895030053878,99,92.50590662231923,historical_progress
Global,DTP3,2043,0.6564054288204286,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.008284539401114,0.9529469944892159,0.9529469944892159,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,34.359457117957135,28.270327334442616,37.370215547600246,95.29469944892159,95.21352793711506,99,92.8516887086228,historical_progress
Global,DTP3,2044,0.6602947611595388,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.0847280157490786,0.9562583766055439,0.9562583766055439,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.970523884046116,28.437834630256216,37.59164148569767,95.6258376605544,95.54438408700246,99,93.17433773657362,historical_progress
Global,DTP3,2045,0.6641840934986489,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.1611714920970435,0.9593466599712592,0.9593466599712592,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.58159065013511,28.60534192606982,37.81306742379508,95.93466599712592,95.85294936525999,99,93.47524883380743,historical_progress
Global,DTP3,2046,0.6680619150629227,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.2376149684450075,0.9622255148868009,0.9622255148868009,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.193808493707735,28.77235347130274,38.03383803498953,96.22255148868008,96.14058963750277,99,93.75575398467203,historical_progress
Global,DTP3,2047,0.6719397366271964,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.3140584447929724,0.9649079617054748,0.9649079617054748,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,32.80602633728036,28.93936501653566,38.25460864618398,96.49079617054748,96.40860582999473,99,94.01712184503079,historical_progress
Global,DTP3,2048,0.6758175581914703,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.390501921140937,0.9674063746231372,0.9674063746231372,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,32.41824418085298,29.10637656176859,38.47537925737844,96.74063746231371,96.6582343082941,99,94.2605581115156,historical_progress
Global,DTP3,2049,0.679695379755744,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.4669453974889013,0.9697324902206923,0.9697324902206923,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,32.0304620244256,29.273388107001516,38.696149868572896,96.97324902206923,96.89064773077565,99,94.4872063538769,historical_progress
Global,DTP3,2050,0.6835732013200178,2023,0.8144842055324014,1.8081763859217739,0.07644347634796454,1.4794150124418233,3.543388873836866,0.9718974199179699,0.9718974199179699,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,31.642679867998226,29.440399652234436,38.91692047976734,97.18974199179698,97.10695629295766,99,94.69814922844402,historical_progress
Global,measles1,2023,0.5746723053861721,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.391487645192614,0.8008296310341363,0.8008296310341363,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,42.53276946138279,24.750213008598205,32.71701753001901,80.08296310341363,80.01474886670746,87.17771078161961,78.02992615479032,historical_progress
Global,measles1,2024,0.5789847965664253,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.463046145556507,0.8119981327389957,0.8119981327389957,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,42.10152034335747,24.935945075914805,32.962534580727734,81.19981327389957,81.13064771023268,88.39350546972693,79.11814433443541,historical_progress
Global,measles1,2025,0.58329728774667855,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.5346046459204,0.8226790302204388,0.8226790302204388,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,41.670271225332144,25.1216771432314,33.20805163143646,82.26790302204388,82.19782766528145,89.55621992913446,80.15885213225711,historical_progress
Global,measles1,2026,0.5874924088621862,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.606163146284293,0.8328780080804197,0.8328780080804197,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,41.25075911378138,25.302354270408966,33.44688661580966,83.28780080804196,83.21685670783779,90.6664729813316,81.15260343519151,historical_progress
Global,measles1,2027,0.5916875299776939,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.6777216466481861,0.8426026038253045,0.8426026038253045,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,40.83124700223061,25.483031397586533,33.685721600182866,84.26026038253045,84.188487946497645,91.72508515358723,82.10013267044054,historical_progress
Global,measles1,2028,0.5958826510932016,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.7492801470120791,0.8518619844636143,0.8518619844636143,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,40.41173489067984,25.663708524764104,33.924556584556065,85.18619844636143,85.11363730127226,92.73305435954822,83.00233303796868,historical_progress
Global,measles1,2029,0.6000777722087093,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.8208386473759721,0.8606667276450468,0.8606667276450468,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,39.99222277912907,25.844385651941668,34.163391568929264,86.06667276450469,85.99336163613287,93.69153207419792,83.86023518548524,historical_progress
Global,measles1,2030,0.604272893324217,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.8923971477398651,0.8690286102867113,0.8690286102867113,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,39.572710667578306,26.02506277911923,34.40222655330247,86.90286102867113,86.82883763963896,94.60180032386737,84.67498661295367,historical_progress
Global,measles1,2031,0.6083709671711927,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,1.9639556481037581,0.8769604070633698,0.8769604070633698,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,39.162903282880734,26.201560236343063,34.63553648077621,87.69604070633697,87.62134169112684,95.46524975003456,85.44783203821378,historical_progress
Global,measles1,2032,0.6124690410181683,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.035514148467651,0.8844757005964486,0.8844757005964486,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,38.75309589818316,26.378057693566888,34.86884640824995,88.44757005964486,88.37223089577873,96.28335894664319,86.18009490248923,historical_progress
Global,measles1,2033,0.6165671148651442,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.107072648831544,0.8915887046743869,0.8915887046743869,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,38.34328851348558,26.55455515079072,35.1021563357237,89.15887046743869,89.08292542171573,97.0576752160028,86.87316014562158,historical_progress
Global,measles1,2034,0.6206651887121198,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.178631149195437,0.8983141013832533,0.8983141013832533,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.93348112878802,26.731052608014547,35.33546626319744,89.83141013832532,89.75489222693247,97.78979683895037,87.52845833666983,historical_progress
Global,measles1,2035,0.6247632625590955,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.25018964955933,0.9046668926266879,0.9046668926266879,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.523673744090445,26.90755006523837,35.56877619067118,90.46668926266878,90.38963022393894,98.48135691142292,88.14745120655387,historical_progress
Global,measles1,2036,0.628758096407896,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.321748149923223,0.910662266170284,0.910662266170284,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,37.124190359210395,27.079601141591063,35.79620849919855,91.0662266170284,90.98865689560877,99,88.73161859590618,historical_progress
Global,measles1,2037,0.6327529302566965,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.3933066502871165,0.9163154760572344,0.9163154760572344,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,36.724706974330346,27.25165221794375,36.02364080772591,91.63154760572344,91.55349634693003,99,89.28244680320745,historical_progress
Global,measles1,2038,0.636747764105497,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.4648651506510095,0.921641737007235,0.921641737007235,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,36.325223589450296,27.423703294296434,36.251073116253274,92.1641737007235,92.08566875389067,99,89.80141829539987,historical_progress
Global,measles1,2039,0.6407425979542976,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.5364236510149025,0.9266561322256868,0.9266561322256868,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.925740204570246,27.59575437064912,36.478505424780636,92.66561322256868,92.58668115225151,99,90.29000272515114,historical_progress
Global,measles1,2040,0.6447374318030981,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.6079821513787955,0.9313735339106317,0.9313735339106317,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.52625681969019,27.76780544700181,36.705937733308005,93.13735339106317,93.05801949501091,99,90.74964918533942,historical_progress
Global,measles1,2041,0.6486267641422082,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.6795406517426885,0.9358085356455487,0.9358085356455487,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,35.137323585779185,27.93531274281541,36.927363671405416,93.58085356455487,93.50114189744318,99,91.1817796216534,historical_progress
Global,measles1,2042,0.6525160964813184,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.7510991521065815,0.9399753958018238,0.9399753958018238,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,34.74839035186817,28.10282003862901,37.148789609502835,93.99753958018238,93.91747298216653,99,91.58778331793474,historical_progress
Global,measles1,2043,0.6564054288204286,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.8226576524704745,0.9438879910401395,0.9438879910401395,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,34.359457117957135,28.270327334442616,37.370215547600246,94.38879910401396,94.30839923324274,99,91.9690123655227,historical_progress
Global,measles1,2044,0.6602947611595388,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.8942161528343675,0.9475597789901563,0.9475597789901563,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.970523884046116,28.437834630256216,37.59164148569767,94.75597789901563,94.67526526732416,99,92.326778026898,historical_progress
Global,measles1,2045,0.6641840934986489,2023,0.8008296310341363,1.760516926057711,0.07155850036389302,1.391487645192614,2.9657746531982605,0.9510037691979847,0.9510037691979847,0.19312312603969234,0.14609640080985606,0.661012411099502,0.06758247042918841,0.14419461352437446,0.16542347435461358,33.58159065013511,28.60534192606982,37.81306742379508,95.10037691979846,95.01937093087577,99,92.66234790491018,historical_progress
